Model Name,Model ID,Stream ID,Fusion Op,Original Ops,Memory Input(Bytes),Memory Output(Bytes),Memory Weight(Bytes),Memory Workspace(Bytes),Memory Total(Bytes),Task IDs
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res2/deconv_0/truediv_grad/Sum_1,gradients_1/generator/resblock_up_1/res2/deconv_0/truediv_grad/Sum_1,331808,64,0,0,331872,299
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/skip/deconv_0/truediv_grad/Sum_1,gradients_1/generator/resblock_up_1/skip/deconv_0/truediv_grad/Sum_1,663584,64,0,0,663648,300
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_1_grad/Mul_1gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_1_grad/Sum,"gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_1_grad/Mul_1,gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_1_grad/Sum",12582976,416,0,0,12583392,302
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/sub_grad/Neggradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_2_grad/Mulgradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_2_grad/Mul_1gradients_1/AddN_7gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_grad/Mul,"gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/sub_grad/Neg,gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_2_grad/Mul,gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_2_grad/Mul_1,gradients_1/AddN_7,gradients_1/generator/resblock_up_1/res2/batch_norm/batchnorm/mul_grad/Mul",2080,1248,0,0,3328,306
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res2/batch_norm/moments/mean_grad/Tile,gradients_1/generator/resblock_up_1/res2/batch_norm/moments/mean_grad/Tile,416,6291488,0,0,6291904,311
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res2/batch_norm/moments/variance_grad/Tile,gradients_1/generator/resblock_up_1/res2/batch_norm/moments/variance_grad/Tile,416,6291488,0,0,6291904,319
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res2/batch_norm/moments/SquaredDifference_grad/Mulgradients_1/generator/resblock_up_1/res2/batch_norm/moments/SquaredDifference_grad/mul_1gradients_1/AddN_8,"gradients_1/generator/resblock_up_1/res2/batch_norm/moments/SquaredDifference_grad/Mul,gradients_1/generator/resblock_up_1/res2/batch_norm/moments/SquaredDifference_grad/mul_1,gradients_1/AddN_8",25166016,6291488,0,0,31457504,323
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/deconv_0/conv2d_transpose_grad/Conv2DBackpropFilter,"gradients_1/generator/resblock_up_1/res1/deconv_0/Reshape_grad/Shape,gradients_1/generator/resblock_up_1/res1/deconv_0/conv2d_transpose_grad/Conv2DBackpropFilter",4718656,663584,0,0,5382240,326
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/Relu_grad/ReluGrad,"generator/resblock_up_1/res1/Relu,gradients_1/generator/resblock_up_1/res1/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_1/res1/deconv_0/conv2d_transpose_grad/Conv2D",3244096,3145760,0,0,6389856,329
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/add_1_grad/Sum,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/add_1_grad/Sum,3145760,800,0,0,3146560,332
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/deconv_0/truediv_grad/Sum_1,gradients_1/generator/resblock_up_1/res1/deconv_0/truediv_grad/Sum_1,663584,64,0,0,663648,333
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_1_grad/Mul_1gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_1_grad/Sum,"gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_1_grad/Mul_1,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_1_grad/Sum",6291520,800,0,0,6292320,335
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/sub_grad/Neggradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_2_grad/Mulgradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_2_grad/Mul_1gradients_1/AddN_10gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_grad/Mul,"gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/sub_grad/Neg,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_2_grad/Mul,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_2_grad/Mul_1,gradients_1/AddN_10,gradients_1/generator/resblock_up_1/res1/batch_norm/batchnorm/mul_grad/Mul",4000,2400,0,0,6400,338
ge_default_20210418074236_21,3,466,gradients_1/generator/resblock_up_1/res1/batch_norm/moments/mean_grad/Tile,gradients_1/generator/resblock_up_1/res1/batch_norm/moments/mean_grad/Tile,800,3145760,0,0,3146560,342
ge_default_20210418074236_21,3,631,gradients_1/generator/self_attention/h_conv/Conv2D_grad/Conv2DBackpropInput,"ConstantFolding/gradients_1/generator/self_attention/f_conv/Conv2D_grad/ShapeN-matshapes-0,gradients_1/generator/self_attention/h_conv/Conv2D_grad/Conv2DBackpropInput",823360,1572896,0,0,2396256,54
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_2/res2/deconv_0/truediv_grad/Sum_1,gradients_1/generator/resblock_up_2/res2/deconv_0/truediv_grad/Sum_1,1327136,64,0,0,1327200,101
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_2/res2/batch_norm/moments/mean_grad/Tile,gradients_1/generator/resblock_up_2/res2/batch_norm/moments/mean_grad/Tile,800,3145760,0,0,3146560,113
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_2/res2/batch_norm/moments/SquaredDifference_grad/Mulgradients_1/generator/resblock_up_2/res2/batch_norm/moments/SquaredDifference_grad/mul_1gradients_1/AddN_18,"gradients_1/generator/resblock_up_2/res2/batch_norm/moments/SquaredDifference_grad/Mul,gradients_1/generator/resblock_up_2/res2/batch_norm/moments/SquaredDifference_grad/mul_1,gradients_1/AddN_18",12583104,3145760,0,0,15728864,125
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_2/res1/batch_norm/batchnorm/mul_1_grad/Mul_1gradients_1/generator/resblock_up_2/res1/batch_norm/batchnorm/mul_1_grad/Sum,"gradients_1/generator/resblock_up_2/res1/batch_norm/batchnorm/mul_1_grad/Mul_1,gradients_1/generator/resblock_up_2/res1/batch_norm/batchnorm/mul_1_grad/Sum",3145792,1568,0,0,3147360,137
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_4/res1/Relu_grad/ReluGrad,"generator/resblock_up_4/res1/Relu,gradients_1/generator/resblock_up_4/res1/Relu_grad/ReluGrad,gradients_1/generator/resblock_up_4/res1/deconv_0/conv2d_transpose_grad/Conv2D",811072,786464,0,0,1597536,201
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_8/res2/deconv_0/conv2d_transpose_grad/Conv2DBackpropFilter,"gradients_1/generator/resblock_up_8/res2/deconv_0/Reshape_grad/Shape,gradients_1/generator/resblock_up_8/res2/deconv_0/conv2d_transpose_grad/Conv2DBackpropFilter",786496,21233696,0,0,22020192,228
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/sub_grad/Neggradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/mul_2_grad/Mulgradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/mul_2_grad/Mul_1gradients_1/AddN_34gradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/mul_grad/Mul,"gradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/sub_grad/Neg,gradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/mul_2_grad/Mul,gradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/mul_2_grad/Mul_1,gradients_1/AddN_34,gradients_1/generator/resblock_up_8/res2/batch_norm/batchnorm/mul_grad/Mul",15520,9312,0,0,24832,248
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_8/res1/batch_norm/moments/mean_grad/Tile,gradients_1/generator/resblock_up_8/res1/batch_norm/moments/mean_grad/Tile,6176,393248,0,0,399424,284
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_8/res1/batch_norm/moments/variance_grad/Tile,gradients_1/generator/resblock_up_8/res1/batch_norm/moments/variance_grad/Tile,6176,393248,0,0,399424,291
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/Sum_1,gradients_1/generator/resblock_up_16/skip/deconv_0/truediv_grad/Sum_1,84934688,64,0,0,84934752,312
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_1_grad/Mul_1gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_1_grad/Sum,"gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_1_grad/Mul_1,gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_1_grad/Sum",786496,6176,0,0,792672,314
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/sub_grad/Neggradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_2_grad/Mulgradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_2_grad/Mul_1gradients_1/AddN_41gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_grad/Mul,"gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/sub_grad/Neg,gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_2_grad/Mul,gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_2_grad/Mul_1,gradients_1/AddN_41,gradients_1/generator/resblock_up_16/res2/batch_norm/batchnorm/mul_grad/Mul",30880,18528,0,0,49408,318
ge_default_20210418074236_21,3,631,gradients_1/generator/resblock_up_16/res2/batch_norm/moments/variance_grad/Tile,gradients_1/generator/resblock_up_16/res2/batch_norm/moments/variance_grad/Tile,6176,393248,0,0,399424,331
ge_default_20210418074236_21,3,672,gradients_1/generator/resblock_up_16/res1/batch_norm/batchnorm/add_1_grad/Sum,gradients_1/generator/resblock_up_16/res1/batch_norm/batchnorm/add_1_grad/Sum,98336,6176,0,0,104512,13
ge_default_20210418074236_21,3,672,gradients_1/generator/dense/truediv_grad/Sum_1,gradients_1/generator/dense/truediv_grad/Sum_1,1966112,64,0,0,1966176,39
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_1/res1/batch_norm/beta/dense/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_1/res1/batch_norm/beta/dense/kernel/ApplyAdam,86528,64608,0,0,151136,44
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_1/res1/batch_norm/gamma/dense/bias/ApplyAdam,Adam_1/update_generator/resblock_up_1/res1/batch_norm/gamma/dense/bias/ApplyAdam,3584,2400,0,0,5984,45
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_1/res1/deconv_0/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_1/res1/deconv_0/kernel/ApplyAdam,2654720,1990752,0,0,4645472,47
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_1/res2/batch_norm/beta/dense/bias/ApplyAdam,Adam_1/update_generator/resblock_up_1/res2/batch_norm/beta/dense/bias/ApplyAdam,2048,1248,0,0,3296,48
ge_default_20210418074236_21,3,672,Adam_1/update_generator/self_attention/g_conv/bias/ApplyAdam,Adam_1/update_generator/self_attention/g_conv/bias/ApplyAdam,1024,480,0,0,1504,55
ge_default_20210418074236_21,3,672,Adam_1/update_generator/batch_norm/gamma/ApplyAdam,Adam_1/update_generator/batch_norm/gamma/ApplyAdam,2048,1248,0,0,3296,62
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_8/res1/batch_norm/beta/dense/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_8/res1/batch_norm/beta/dense/kernel/ApplyAdam,492032,368736,0,0,860768,77
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_8/res1/batch_norm/gamma/dense/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_8/res1/batch_norm/gamma/dense/kernel/ApplyAdam,492032,368736,0,0,860768,79
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_8/res2/batch_norm/gamma/dense/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_8/res2/batch_norm/gamma/dense/kernel/ApplyAdam,246272,184416,0,0,430688,84
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_4/res2/batch_norm/beta/dense/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_4/res2/batch_norm/beta/dense/kernel/ApplyAdam,123392,92256,0,0,215648,93
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_4/res2/batch_norm/gamma/dense/bias/ApplyAdam,Adam_1/update_generator/resblock_up_4/res2/batch_norm/gamma/dense/bias/ApplyAdam,6656,4704,0,0,11360,96
ge_default_20210418074236_21,3,672,Adam_1/update_generator/resblock_up_4/skip/deconv_0/kernel/ApplyAdam,Adam_1/update_generator/resblock_up_4/skip/deconv_0/kernel/ApplyAdam,42467840,31850592,0,0,74318432,98
ge_default_20210418074236_21,3,672,Adam_1/update_generator/self_attention/f_conv/kernel/ApplyAdam,Adam_1/update_generator/self_attention/f_conv/kernel/ApplyAdam,74240,55392,0,0,129632,110
ge_default_20210418074236_21,3,672,ExponentialMovingAverage/AssignMovingAvg_33/sub_1ExponentialMovingAverage/AssignMovingAvg_33/mulExponentialMovingAverage/AssignMovingAvg_33,"ExponentialMovingAverage/AssignMovingAvg_33/sub_1,ExponentialMovingAverage/AssignMovingAvg_33/mul,ExponentialMovingAverage/AssignMovingAvg_33",15925408,5308448,0,0,21233856,146
ge_default_20210418074236_21,3,672,ExponentialMovingAverage/AssignMovingAvg_37/sub_1ExponentialMovingAverage/AssignMovingAvg_37/mulExponentialMovingAverage/AssignMovingAvg_37,"ExponentialMovingAverage/AssignMovingAvg_37/sub_1,ExponentialMovingAverage/AssignMovingAvg_37/mul,ExponentialMovingAverage/AssignMovingAvg_37",92320,30752,0,0,123072,150
ge_default_20210418074236_21,3,672,ExponentialMovingAverage/AssignMovingAvg_43/sub_1ExponentialMovingAverage/AssignMovingAvg_43/mulExponentialMovingAverage/AssignMovingAvg_43,"ExponentialMovingAverage/AssignMovingAvg_43/sub_1,ExponentialMovingAverage/AssignMovingAvg_43/mul,ExponentialMovingAverage/AssignMovingAvg_43",2464,800,0,0,3264,157
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res1/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_1/res1/batch_norm/FusedBatchNormV3",1048608,192,0,0,1048800,7
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res1/batch_norm/FusedBatchNormV3_Update,"discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_1/res1/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_1/res1/batch_norm/FusedBatchNormV3",1049184,1048992,0,0,2098176,11
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res1/Relu,"discriminator/resblock_down_1/res1/Relu,ConstantFolding/gradients/discriminator/resblock_down_1/res1/conv_0/Conv2D_grad/ShapeN-matshapes-0,gradients/discriminator/resblock_down_1/res1/conv_0/Conv2D_grad/Conv2DBackpropInput,gradients/discriminator/resblock_down_1/res1/Relu_grad/ReluGrad",1048608,1081408,0,0,2130016,12
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res1/conv_0/l2_normalize,"discriminator/resblock_down_1/res1/conv_0/l2_normalize/Square,discriminator/resblock_down_1/res1/conv_0/l2_normalize/Maximum,discriminator/resblock_down_1/res1/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_1/res1/conv_0/l2_normalize/Sum,discriminator/resblock_down_1/res1/conv_0/l2_normalize,discriminator/resblock_down_1/res1/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul",160,160,0,36,356,15
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res1/conv_0/l2_normalize_1,"discriminator/resblock_down_1/res1/conv_0/l2_normalize_1/Square,discriminator/resblock_down_1/res1/conv_0/l2_normalize_1/Maximum,discriminator/resblock_down_1/res1/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_1/res1/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_1/res1/conv_0/l2_normalize_1,discriminator/resblock_down_1/res1/conv_0/MatMul_1",416,416,0,0,832,17
ge_default_20210418074128_11,2,453,gradients/discriminator/resblock_down_1/res1/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_1/res1/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_1/res1/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_1/res1/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_1/res1/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_1/res1/conv_0/truediv_grad/RealDiv_2",10528,10400,0,0,20928,21
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res1/conv_0/Conv2D,"discriminator/resblock_down_1/res1/conv_0/Pad,discriminator/resblock_down_1/res1/conv_0/Conv2D,discriminator/resblock_down_1/res1/conv_0/Reshape_1",552000,786464,0,0,1338464,28
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res2/batch_norm/FusedBatchNormV3_Reduce,"discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_1/res2/batch_norm/FusedBatchNormV3",1572896,832,0,0,1573728,30
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res2/batch_norm/FusedBatchNormV3_Updatediscriminator/resblock_down_1/res2/Relu,"discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg_1,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg/mul,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg_1/mul,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg/sub_1,discriminator/resblock_down_1/res2/batch_norm/AssignMovingAvg_1/sub_1,discriminator/resblock_down_1/res2/batch_norm/FusedBatchNormV3,discriminator/resblock_down_1/res2/Relu,gradients/discriminator/resblock/res2/conv_0/Pad_grad/Reshape,gradients/discriminator/resblock_down_1/res2/conv_0/Pad_grad/Shape,gradients/discriminator/resblock_down_1/res2/conv_0/Pad_grad/Slice_1,gradients/discriminator/resblock_down_1/res2/Relu_grad/ReluGrad",1575392,1623744,0,0,3199136,31
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res2/conv_0/l2_normalize,"discriminator/resblock_down_1/res2/conv_0/l2_normalize/Square,discriminator/resblock_down_1/res2/conv_0/l2_normalize/Maximum,discriminator/resblock_down_1/res2/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_1/res2/conv_0/l2_normalize/Sum,discriminator/resblock_down_1/res2/conv_0/l2_normalize,discriminator/resblock_down_1/res2/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul",3488,3488,0,0,6976,34
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res2/conv_0/l2_normalize_1,"discriminator/resblock_down_1/res2/conv_0/l2_normalize_1/Square,discriminator/resblock_down_1/res2/conv_0/l2_normalize_1/Maximum,discriminator/resblock_down_1/res2/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_1/res2/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_1/res2/conv_0/l2_normalize_1,discriminator/resblock_down_1/res2/conv_0/MatMul_1",416,416,0,0,832,36
ge_default_20210418074128_11,2,453,gradients/discriminator/resblock_down_1/res2/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_1/res2/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_1/res2/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_1/res2/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_1/res2/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_1/res2/conv_0/truediv_grad/RealDiv_2",331936,331808,0,0,663744,40
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/res2/conv_0/Conv2D,"discriminator/resblock_down_1/res2/conv_0/Pad,discriminator/resblock_down_1/res2/conv_0/Conv2D,discriminator/resblock_down_1/res2/conv_0/Reshape_1",952384,786464,0,0,1738848,47
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/skip/conv_0/l2_normalize,"discriminator/resblock_down_1/skip/conv_0/l2_normalize/Square,discriminator/resblock_down_1/skip/conv_0/l2_normalize/Maximum,discriminator/resblock_down_1/skip/conv_0/l2_normalize/Rsqrt,discriminator/resblock_down_1/skip/conv_0/l2_normalize/Sum,discriminator/resblock_down_1/skip/conv_0/l2_normalize,discriminator/resblock_down_1/skip/conv_0/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul",160,160,0,36,356,50
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/skip/conv_0/l2_normalize_1,"discriminator/resblock_down_1/skip/conv_0/l2_normalize_1/Square,discriminator/resblock_down_1/skip/conv_0/l2_normalize_1/Maximum,discriminator/resblock_down_1/skip/conv_0/l2_normalize_1/Rsqrt,discriminator/resblock_down_1/skip/conv_0/l2_normalize_1/Sum,discriminator/resblock_down_1/skip/conv_0/l2_normalize_1,discriminator/resblock_down_1/skip/conv_0/MatMul_1",416,416,0,0,832,52
ge_default_20210418074128_11,2,453,gradients/discriminator/resblock_down_1/skip/conv_0/truediv_grad/Neggradients/discriminator/resblock_down_1/skip/conv_0/truediv_grad/RealDiv_1gradients/discriminator/resblock_down_1/skip/conv_0/truediv_grad/RealDiv_2,"gradients/discriminator/resblock_down_1/skip/conv_0/truediv_grad/Neg,gradients/discriminator/resblock_down_1/skip/conv_0/truediv_grad/RealDiv_1,gradients/discriminator/resblock_down_1/skip/conv_0/truediv_grad/RealDiv_2",10528,10400,0,0,20928,56
ge_default_20210418074128_11,2,453,discriminator/resblock_down_1/skip/conv_0/Conv2D,"discriminator/resblock_down_1/skip/conv_0/Pad,discriminator/resblock_down_1/skip/conv_0/Conv2D,discriminator/resblock_down_1/skip/conv_0/Reshape_1",552000,786464,0,0,1338464,63
ge_default_20210418074128_11,2,453,discriminator/self_attention/f_conv/l2_normalize,"discriminator/self_attention/f_conv/l2_normalize/Square,discriminator/self_attention/f_conv/l2_normalize/Maximum,discriminator/self_attention/f_conv/l2_normalize/Rsqrt,discriminator/self_attention/f_conv/l2_normalize/Sum,discriminator/self_attention/f_conv/l2_normalize,discriminator/self_attention/f_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul",416,416,0,0,832,68
ge_default_20210418074128_11,2,453,discriminator/self_attention/f_conv/l2_normalize_1,"discriminator/self_attention/f_conv/l2_normalize_1/Square,discriminator/self_attention/f_conv/l2_normalize_1/Maximum,discriminator/self_attention/f_conv/l2_normalize_1/Rsqrt,discriminator/self_attention/f_conv/l2_normalize_1/Sum,discriminator/self_attention/f_conv/l2_normalize_1,discriminator/self_attention/f_conv/MatMul_1",96,96,0,36,228,70
ge_default_20210418074128_11,2,453,gradients/discriminator/self_attention/f_conv/truediv_grad/Neggradients/discriminator/self_attention/f_conv/truediv_grad/RealDiv_1gradients/discriminator/self_attention/f_conv/truediv_grad/RealDiv_2,"gradients/discriminator/self_attention/f_conv/truediv_grad/Neg,gradients/discriminator/self_attention/f_conv/truediv_grad/RealDiv_1,gradients/discriminator/self_attention/f_conv/truediv_grad/RealDiv_2",4768,4640,0,0,9408,74
ge_default_20210418074128_11,2,453,discriminator/self_attention/g_conv/l2_normalize,"discriminator/self_attention/g_conv/l2_normalize/Square,discriminator/self_attention/g_conv/l2_normalize/Maximum,discriminator/self_attention/g_conv/l2_normalize/Rsqrt,discriminator/self_attention/g_conv/l2_normalize/Sum,discriminator/self_attention/g_conv/l2_normalize,discriminator/self_attention/g_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul",416,416,0,0,832,89
ge_default_20210418074128_11,2,453,discriminator/self_attention/g_conv/l2_normalize_1,"discriminator/self_attention/g_conv/l2_normalize_1/Square,discriminator/self_attention/g_conv/l2_normalize_1/Maximum,discriminator/self_attention/g_conv/l2_normalize_1/Rsqrt,discriminator/self_attention/g_conv/l2_normalize_1/Sum,discriminator/self_attention/g_conv/l2_normalize_1,discriminator/self_attention/g_conv/MatMul_1",96,96,0,36,228,91
ge_default_20210418074128_11,2,453,gradients/discriminator/self_attention/g_conv/truediv_grad/Neggradients/discriminator/self_attention/g_conv/truediv_grad/RealDiv_1gradients/discriminator/self_attention/g_conv/truediv_grad/RealDiv_2,"gradients/discriminator/self_attention/g_conv/truediv_grad/Neg,gradients/discriminator/self_attention/g_conv/truediv_grad/RealDiv_1,gradients/discriminator/self_attention/g_conv/truediv_grad/RealDiv_2",4768,4640,0,0,9408,95
ge_default_20210418074128_11,2,453,discriminator/self_attention/h_conv/l2_normalize,"discriminator/self_attention/h_conv/l2_normalize/Square,discriminator/self_attention/h_conv/l2_normalize/Maximum,discriminator/self_attention/h_conv/l2_normalize/Rsqrt,discriminator/self_attention/h_conv/l2_normalize/Sum,discriminator/self_attention/h_conv/l2_normalize,discriminator/self_attention/h_conv/ArithmeticOptimizer/FoldTransposeIntoMatMul_MatMul",416,416,0,0,832,109
ge_default_20210418074128_11,2,453,discriminator/self_attention/h_conv/l2_normalize_1,"discriminator/self_attention/h_conv/l2_normalize_1/Square,discriminator/self_attention/h_conv/l2_normalize_1/Maximum,discriminator/self_attention/h_conv/l2_normalize_1/Rsqrt,discriminator/self_attention/h_conv/l2_normalize_1/Sum,discriminator/self_attention/h_conv/l2_normalize_1,discriminator/self_attention/h_conv/MatMul_1",224,224,0,0,448,111
